AgeGrp,Year,Male,Female,Total
19,2023,7.021,8.344,15.365
19,2024,9.704,10.752,20.456
19,2025,11.141,11.662,22.803
19,2026,12.866,12.594,25.46
19,2027,14.445,13.523,27.968
19,2028,15.727,14.435,30.162
19,2029,16.664,15.211,31.875
19,2030,17.254,15.865,33.119
19,2031,17.581,16.378,33.959
19,2032,17.864,16.732,34.596
19,2033,18.15,17.037,35.187
19,2034,18.374,17.23,35.604
19,2035,18.437,17.26,35.697
19,2036,18.265,17.121,35.386
19,2037,18.073,16.867,34.94
19,2038,17.681,16.346,34.027
19,2039,17.649,16.28,33.929
19,2040,17.477,16.288,33.765
19,2041,16.106,15.003,31.109
19,2042,15.245,14.175,29.42
19,2043,14.967,13.897,28.864
19,2044,14.726,13.659,28.385
19,2045,14.537,13.473,28.01
19,2046,14.432,13.366,27.798
19,2047,14.419,13.349,27.768
19,2048,14.486,13.408,27.894
19,2049,14.608,13.521,28.129
19,2050,14.824,13.726,28.55
19,2051,15.127,14.012,29.139
19,2052,15.529,14.396,29.925
19,2053,15.959,14.807,30.766
19,2054,16.51,15.33,31.84
19,2055,16.992,15.793,32.785
19,2056,17.535,16.314,33.849
19,2057,18.068,16.823,34.891
19,2058,18.561,17.296,35.857
19,2059,19.023,17.735,36.758
19,2060,19.415,18.109,37.524
19,2061,19.782,18.462,38.244
19,2062,20.164,18.825,38.989
19,2063,20.383,19.034,39.417
19,2064,20.608,19.25,39.858
19,2065,20.717,19.351,40.068
19,2066,20.826,19.455,40.281
19,2067,20.846,19.474,40.32
19,2068,20.774,19.401,40.175
19,2069,20.72,19.349,40.069
19,2070,20.563,19.197,39.76
19,2071,20.533,19.17,39.703
19,2072,20.392,19.031,39.423
19,2073,20.264,18.908,39.172
19,2074,20.198,18.846,39.044
19,2075,20.125,18.781,38.906
19,2076,20.03,18.689,38.719
19,2077,19.979,18.639,38.618
19,2078,20.056,18.714,38.77
19,2079,20.051,18.711,38.762
19,2080,20.115,18.768,38.883
19,2081,20.292,18.939,39.231
19,2082,20.498,19.134,39.632
19,2083,20.64,19.271,39.911
19,2084,20.901,19.52,40.421
19,2085,21.171,19.78,40.951
19,2086,21.427,20.023,41.45
19,2087,21.59,20.184,41.774
19,2088,21.887,20.466,42.353
19,2089,22.174,20.74,42.914
19,2090,22.482,21.031,43.513
19,2091,22.713,21.253,43.966
19,2092,22.932,21.459,44.391
19,2093,23.175,21.692,44.867
19,2094,23.359,21.867,45.226
19,2095,23.491,21.994,45.485
19,2096,23.579,22.08,45.659
19,2097,23.6,22.103,45.703
19,2098,23.63,22.133,45.763
19,2099,23.719,22.216,45.935
19,2100,23.765,22.26,46.025
19,2101,23.773,22.267,46.04
20,1950,0.21,0.215,0.425
20,1951,0.217,0.22,0.437
20,1952,0.222,0.226,0.448
20,1953,0.228,0.232,0.46
20,1954,0.235,0.239,0.474
20,1955,0.244,0.245,0.489
20,1956,0.25,0.252,0.502
20,1957,0.26,0.262,0.522
20,1958,0.274,0.27,0.544
20,1959,0.29,0.284,0.574
20,1960,0.312,0.299,0.611
20,1961,0.355,0.326,0.681
20,1962,0.429,0.369,0.798
20,1963,0.509,0.416,0.925
20,1964,0.59,0.473,1.063
20,1965,0.671,0.522,1.193
20,1966,0.746,0.57,1.316
20,1967,0.828,0.623,1.451
20,1968,0.912,0.676,1.588
20,1969,1.021,0.757,1.778
20,1970,1.104,0.812,1.916
20,1971,1.391,0.862,2.253
20,1972,1.742,0.921,2.663
20,1973,2.162,1,3.162
20,1974,2.651,1.101,3.752
20,1975,3.181,1.215,4.396
20,1976,3.703,1.328,5.031
20,1977,4.202,1.446,5.648
20,1978,4.666,1.563,6.229
20,1979,5.034,1.667,6.701
20,1980,5.275,1.745,7.02
20,1981,5.291,1.798,7.089
20,1982,5.176,1.861,7.037
20,1983,5.048,1.935,6.983
20,1984,4.837,2.004,6.841
20,1985,4.558,2.061,6.619
20,1986,4.124,2.084,6.208
20,1987,3.937,2.171,6.108
20,1988,4.106,2.263,6.369
20,1989,4.432,2.315,6.747
20,1990,4.822,2.351,7.173
20,1991,5.154,2.383,7.537
20,1992,5.354,2.412,7.766
20,1993,5.352,2.46,7.812
20,1994,5.23,2.519,7.749
20,1995,5.02,2.579,7.599
20,1996,4.727,2.637,7.364
20,1997,4.367,2.695,7.062
20,1998,4.895,3.014,7.909
20,1999,5.622,3.325,8.947
20,2000,6.293,3.552,9.845
20,2001,6.815,3.706,10.521
20,2002,7.106,3.803,10.909
20,2003,7.119,3.86,10.979
20,2004,6.719,3.854,10.573
20,2005,5.914,3.95,9.864
20,2006,9.89,4.118,14.008
20,2007,15.452,4.245,19.697
20,2008,19.313,4.554,23.867
20,2009,22.788,5.075,27.863
20,2010,20.739,5.73,26.469
20,2011,20.894,6.179,27.073
20,2012,22.44,6.128,28.568
20,2013,23.89,6.205,30.095
20,2014,24.863,6.892,31.755
20,2015,29.718,6.709,36.427
20,2016,31.478,6.378,37.856
20,2017,33.144,6.602,39.746
20,2018,29.707,6.6,36.307
20,2019,23.642,6.644,30.286
20,2020,20.197,7.188,27.385
20,2021,10.184,5.229,15.413
20,2022,6.366,5.636,12.002
20,2023,6.275,6.694,12.969
20,2024,7.598,8.35,15.948
20,2025,10.28,10.758,21.038
20,2026,11.717,11.668,23.385
20,2027,13.442,12.6,26.042
20,2028,15.021,13.528,28.549
20,2029,16.303,14.441,30.744
20,2030,17.239,15.217,32.456
20,2031,17.829,15.871,33.7
20,2032,18.157,16.383,34.54
20,2033,18.439,16.737,35.176
20,2034,18.726,17.043,35.769
20,2035,18.949,17.236,36.185
20,2036,19.013,17.265,36.278
20,2037,18.841,17.127,35.968
20,2038,18.648,16.872,35.52
20,2039,18.257,16.352,34.609
20,2040,18.225,16.285,34.51
20,2041,18.053,16.293,34.346
20,2042,16.682,15.008,31.69
20,2043,15.822,14.181,30.003
20,2044,15.543,13.903,29.446
20,2045,15.303,13.665,28.968
20,2046,15.114,13.479,28.593
20,2047,15.009,13.372,28.381
20,2048,14.996,13.355,28.351
20,2049,15.063,13.414,28.477
20,2050,15.185,13.527,28.712
20,2051,15.401,13.732,29.133
20,2052,15.704,14.018,29.722
20,2053,16.106,14.402,30.508
20,2054,16.536,14.813,31.349
20,2055,17.087,15.336,32.423
20,2056,17.569,15.799,33.368
20,2057,18.112,16.32,34.432
20,2058,18.645,16.829,35.474
20,2059,19.138,17.302,36.44
20,2060,19.6,17.741,37.341
20,2061,19.992,18.115,38.107
20,2062,20.359,18.468,38.827
20,2063,20.74,18.831,39.571
20,2064,20.959,19.04,39.999
20,2065,21.185,19.256,40.441
20,2066,21.294,19.357,40.651
20,2067,21.403,19.46,40.863
20,2068,21.423,19.48,40.903
20,2069,21.351,19.407,40.758
20,2070,21.297,19.355,40.652
20,2071,21.14,19.203,40.343
20,2072,21.11,19.175,40.285
20,2073,20.969,19.037,40.006
20,2074,20.841,18.914,39.755
20,2075,20.775,18.852,39.627
20,2076,20.703,18.787,39.49
20,2077,20.607,18.695,39.302
20,2078,20.556,18.645,39.201
20,2079,20.634,18.719,39.353
20,2080,20.629,18.717,39.346
20,2081,20.692,18.774,39.466
20,2082,20.87,18.945,39.815
20,2083,21.076,19.14,40.216
20,2084,21.218,19.277,40.495
20,2085,21.478,19.526,41.004
20,2086,21.748,19.786,41.534
20,2087,22.004,20.029,42.033
20,2088,22.168,20.19,42.358
20,2089,22.464,20.472,42.936
20,2090,22.752,20.746,43.498
20,2091,23.06,21.037,44.097
20,2092,23.291,21.259,44.55
20,2093,23.51,21.465,44.975
20,2094,23.752,21.698,45.45
20,2095,23.936,21.873,45.809
20,2096,24.069,22,46.069
20,2097,24.157,22.086,46.243
20,2098,24.178,22.109,46.287
20,2099,24.208,22.139,46.347
20,2100,24.297,22.222,46.519
20,2101,24.343,22.266,46.609
21,1950,0.205,0.209,0.414
21,1951,0.209,0.214,0.423
21,1952,0.216,0.22,0.436
21,1953,0.221,0.225,0.446
21,1954,0.227,0.231,0.458
21,1955,0.235,0.238,0.473
21,1956,0.244,0.245,0.489
21,1957,0.251,0.253,0.504
21,1958,0.264,0.264,0.528
21,1959,0.283,0.275,0.558
21,1960,0.309,0.294,0.603
21,1961,0.351,0.32,0.671
21,1962,0.433,0.368,0.801
21,1963,0.522,0.42,0.942
21,1964,0.614,0.474,1.088
21,1965,0.705,0.535,1.24
21,1966,0.796,0.59,1.386
21,1967,0.891,0.648,1.539
21,1968,0.992,0.712,1.704
21,1969,1.092,0.773,1.865
21,1970,1.214,0.861,2.075
21,1971,1.451,0.888,2.339
21,1972,1.776,0.949,2.725
21,1973,2.161,1.017,3.178
21,1974,2.609,1.103,3.712
21,1975,3.124,1.209,4.333
21,1976,3.674,1.327,5.001
21,1977,4.204,1.44,5.644
21,1978,4.702,1.555,6.257
21,1979,5.159,1.67,6.829
21,1980,5.509,1.77,7.279
21,1981,5.723,1.841,7.564
21,1982,5.693,1.885,7.578
21,1983,5.527,1.937,7.464
21,1984,5.353,2.002,7.355
21,1985,5.094,2.061,7.155
21,1986,4.767,2.107,6.874
21,1987,4.565,2.218,6.783
21,1988,4.502,2.313,6.815
21,1989,4.702,2.377,7.079
21,1990,5.032,2.404,7.436
21,1991,5.399,2.415,7.814
21,1992,5.688,2.429,8.117
21,1993,5.825,2.446,8.271
21,1994,5.748,2.483,8.231
21,1995,5.551,2.532,8.083
21,1996,5.266,2.581,7.847
21,1997,4.903,2.628,7.531
21,1998,5.38,2.967,8.347
21,1999,6.061,3.302,9.363
21,2000,6.732,3.566,10.298
21,2001,7.314,3.744,11.058
21,2002,7.716,3.848,11.564
21,2003,7.887,3.922,11.809
21,2004,7.727,3.935,11.662
21,2005,7.342,4.027,11.369
21,2006,11.686,4.452,16.138
21,2007,19.681,4.649,24.33
21,2008,25.552,4.951,30.503
21,2009,31.035,5.55,36.585
21,2010,28.788,6.339,35.127
21,2011,27.019,6.891,33.91
21,2012,28.296,6.838,35.134
21,2013,29.907,6.556,36.463
21,2014,31.722,7.396,39.118
21,2015,35.552,7.528,43.08
21,2016,39.693,7.25,46.943
21,2017,41.927,7.621,49.548
21,2018,40.364,7.473,47.837
21,2019,34.678,7.286,41.964
21,2020,27.859,7.632,35.491
21,2021,16.092,4.973,21.065
21,2022,9.411,4.813,14.224
21,2023,7.924,5.803,13.727
21,2024,7.833,6.861,14.694
21,2025,9.156,8.518,17.674
21,2026,11.837,10.925,22.762
21,2027,13.274,11.834,25.108
21,2028,14.998,12.766,27.764
21,2029,16.577,13.695,30.272
21,2030,17.859,14.608,32.467
21,2031,18.795,15.383,34.178
21,2032,19.385,16.037,35.422
21,2033,19.712,16.55,36.262
21,2034,19.995,16.904,36.899
21,2035,20.282,17.209,37.491
21,2036,20.505,17.402,37.907
21,2037,20.569,17.432,38.001
21,2038,20.397,17.293,37.69
21,2039,20.205,17.039,37.244
21,2040,19.813,16.519,36.332
21,2041,19.782,16.452,36.234
21,2042,19.61,16.46,36.07
21,2043,18.239,15.175,33.414
21,2044,17.379,14.347,31.726
21,2045,17.101,14.07,31.171
21,2046,16.861,13.832,30.693
21,2047,16.672,13.646,30.318
21,2048,16.566,13.539,30.105
21,2049,16.553,13.522,30.075
21,2050,16.62,13.581,30.201
21,2051,16.743,13.694,30.437
21,2052,16.959,13.899,30.858
21,2053,17.262,14.185,31.447
21,2054,17.663,14.569,32.232
21,2055,18.093,14.98,33.073
21,2056,18.644,15.503,34.147
21,2057,19.126,15.966,35.092
21,2058,19.67,16.487,36.157
21,2059,20.202,16.995,37.197
21,2060,20.695,17.469,38.164
21,2061,21.157,17.908,39.065
21,2062,21.549,18.282,39.831
21,2063,21.917,18.635,40.552
21,2064,22.298,18.998,41.296
21,2065,22.517,19.207,41.724
21,2066,22.742,19.423,42.165
21,2067,22.851,19.524,42.375
21,2068,22.961,19.627,42.588
21,2069,22.98,19.647,42.627
21,2070,22.908,19.574,42.482
21,2071,22.855,19.522,42.377
21,2072,22.698,19.37,42.068
21,2073,22.668,19.342,42.01
21,2074,22.527,19.204,41.731
21,2075,22.399,19.081,41.48
21,2076,22.333,19.019,41.352
21,2077,22.261,18.954,41.215
21,2078,22.165,18.862,41.027
21,2079,22.114,18.812,40.926
21,2080,22.192,18.887,41.079
21,2081,22.187,18.884,41.071
21,2082,22.251,18.941,41.192
21,2083,22.428,19.112,41.54
21,2084,22.634,19.308,41.942
21,2085,22.776,19.444,42.22
21,2086,23.037,19.693,42.73
21,2087,23.306,19.953,43.259
21,2088,23.563,20.196,43.759
21,2089,23.726,20.357,44.083
21,2090,24.023,20.639,44.662
21,2091,24.31,20.913,45.223
21,2092,24.618,21.204,45.822
21,2093,24.849,21.426,46.275
21,2094,25.068,21.633,46.701
21,2095,25.31,21.865,47.175
21,2096,25.495,22.04,47.535
21,2097,25.627,22.167,47.794
21,2098,25.715,22.253,47.968
21,2099,25.736,22.276,48.012
21,2100,25.766,22.306,48.072
21,2101,25.855,22.389,48.244
22,1950,0.197,0.202,0.399
22,1951,0.204,0.208,0.412
22,1952,0.208,0.214,0.422
22,1953,0.215,0.219,0.434
22,1954,0.22,0.224,0.444
22,1955,0.227,0.231,0.458
22,1956,0.235,0.238,0.473
22,1957,0.246,0.246,0.492
22,1958,0.255,0.255,0.51
22,1959,0.273,0.27,0.543
22,1960,0.303,0.285,0.588
22,1961,0.35,0.316,0.666
22,1962,0.433,0.364,0.797
22,1963,0.531,0.421,0.952
22,1964,0.632,0.479,1.111
22,1965,0.736,0.539,1.275
22,1966,0.838,0.607,1.445
22,1967,0.949,0.672,1.621
22,1968,1.064,0.741,1.805
22,1969,1.182,0.813,1.995
22,1970,1.295,0.882,2.177
22,1971,1.524,0.924,2.448
22,1972,1.798,0.964,2.762
22,1973,2.161,1.036,3.197
22,1974,2.58,1.113,3.693
22,1975,3.058,1.206,4.264
22,1976,3.597,1.317,4.914
22,1977,4.167,1.439,5.606
22,1978,4.705,1.552,6.257
22,1979,5.202,1.665,6.867
22,1980,5.652,1.778,7.43
22,1981,5.985,1.873,7.858
22,1982,6.17,1.936,8.106
22,1983,6.095,1.972,8.067
22,1984,5.879,2.014,7.893
22,1985,5.658,2.069,7.727
22,1986,5.351,2.118,7.469
22,1987,5.18,2.255,7.435
22,1988,5.08,2.38,7.46
22,1989,5.068,2.454,7.522
22,1990,5.297,2.492,7.789
22,1991,5.632,2.492,8.124
22,1992,5.977,2.481,8.458
22,1993,6.221,2.476,8.697
22,1994,6.295,2.479,8.774
22,1995,6.145,2.507,8.652
22,1996,5.871,2.545,8.416
22,1997,5.511,2.583,8.094
22,1998,5.93,2.936,8.866
22,1999,6.573,3.298,9.871
22,2000,7.227,3.59,10.817
22,2001,7.841,3.807,11.648
22,2002,8.334,3.935,12.269
22,2003,8.646,4.018,12.664
22,2004,8.667,4.041,12.708
22,2005,9.202,4.183,13.385
22,2006,13.709,4.702,18.411
22,2007,23.035,5.32,28.355
22,2008,30.95,5.784,36.734
22,2009,37.75,6.449,44.199
22,2010,35.453,7.127,42.58
22,2011,32.468,7.784,40.252
22,2012,33.954,7.933,41.887
22,2013,35.698,7.498,43.196
22,2014,37.887,8.104,45.991
22,2015,40.321,8.536,48.857
22,2016,44.626,8.471,53.097
22,2017,47.168,8.963,56.131
22,2018,47.318,8.907,56.225
22,2019,44.356,8.535,52.891
22,2020,36.104,8.56,44.664
22,2021,23.537,5.322,28.859
22,2022,15.277,4.538,19.815
22,2023,12.391,5.202,17.593
22,2024,10.904,6.192,17.096
22,2025,10.813,7.25,18.063
22,2026,12.136,8.906,21.042
22,2027,14.817,11.313,26.13
22,2028,16.253,12.223,28.476
22,2029,17.977,13.155,31.132
22,2030,19.556,14.083,33.639
22,2031,20.837,14.995,35.832
22,2032,21.773,15.771,37.544
22,2033,22.363,16.425,38.788
22,2034,22.691,16.938,39.629
22,2035,22.973,17.291,40.264
22,2036,23.26,17.597,40.857
22,2037,23.484,17.79,41.274
22,2038,23.547,17.82,41.367
22,2039,23.376,17.681,41.057
22,2040,23.183,17.427,40.61
22,2041,22.792,16.907,39.699
22,2042,22.761,16.84,39.601
22,2043,22.589,16.848,39.437
22,2044,21.218,15.563,36.781
22,2045,20.358,14.736,35.094
22,2046,20.08,14.458,34.538
22,2047,19.84,14.22,34.06
22,2048,19.652,14.034,33.686
22,2049,19.546,13.927,33.473
22,2050,19.533,13.91,33.443
22,2051,19.6,13.969,33.569
22,2052,19.723,14.082,33.805
22,2053,19.939,14.287,34.226
22,2054,20.242,14.573,34.815
22,2055,20.643,14.958,35.601
22,2056,21.073,15.368,36.441
22,2057,21.624,15.891,37.515
22,2058,22.106,16.354,38.46
22,2059,22.65,16.875,39.525
22,2060,23.182,17.384,40.566
22,2061,23.675,17.857,41.532
22,2062,24.137,18.296,42.433
22,2063,24.529,18.67,43.199
22,2064,24.896,19.023,43.919
22,2065,25.278,19.386,44.664
22,2066,25.497,19.595,45.092
22,2067,25.722,19.811,45.533
22,2068,25.831,19.912,45.743
22,2069,25.941,20.015,45.956
22,2070,25.96,20.035,45.995
22,2071,25.888,19.962,45.85
22,2072,25.835,19.91,45.745
22,2073,25.678,19.758,45.436
22,2074,25.648,19.731,45.379
22,2075,25.507,19.592,45.099
22,2076,25.379,19.469,44.848
22,2077,25.313,19.407,44.72
22,2078,25.241,19.342,44.583
22,2079,25.145,19.251,44.396
22,2080,25.095,19.2,44.295
22,2081,25.172,19.275,44.447
22,2082,25.167,19.272,44.439
22,2083,25.231,19.33,44.561
22,2084,25.408,19.5,44.908
22,2085,25.614,19.696,45.31
22,2086,25.756,19.832,45.588
22,2087,26.017,20.081,46.098
22,2088,26.287,20.341,46.628
22,2089,26.543,20.585,47.128
22,2090,26.707,20.745,47.452
22,2091,27.003,21.028,48.031
22,2092,27.291,21.302,48.593
22,2093,27.599,21.593,49.192
22,2094,27.83,21.814,49.644
22,2095,28.048,22.021,50.069
22,2096,28.291,22.253,50.544
22,2097,28.475,22.428,50.903
22,2098,28.608,22.555,51.163
22,2099,28.696,22.642,51.338
22,2100,28.717,22.665,51.382
22,2101,28.747,22.694,51.441
23,1950,0.192,0.197,0.389
23,1951,0.196,0.201,0.397
23,1952,0.203,0.208,0.411
23,1953,0.207,0.213,0.42
23,1954,0.214,0.218,0.432
23,1955,0.22,0.224,0.444
23,1956,0.227,0.231,0.458
23,1957,0.237,0.239,0.476
23,1958,0.25,0.248,0.498
23,1959,0.265,0.261,0.526
23,1960,0.293,0.28,0.573
23,1961,0.345,0.308,0.653
23,1962,0.434,0.36,0.794
23,1963,0.533,0.417,0.95
23,1964,0.644,0.481,1.125
23,1965,0.758,0.545,1.303
23,1966,0.871,0.611,1.482
23,1967,0.995,0.69,1.685
23,1968,1.126,0.766,1.892
23,1969,1.259,0.844,2.103
23,1970,1.391,0.924,2.315
23,1971,1.571,0.934,2.505
23,1972,1.833,0.987,2.82
23,1973,2.145,1.041,3.186
23,1974,2.546,1.124,3.67
23,1975,2.999,1.209,4.208
23,1976,3.505,1.309,4.814
23,1977,4.07,1.425,5.495
23,1978,4.66,1.55,6.21
23,1979,5.206,1.663,6.869
23,1980,5.702,1.775,7.477
23,1981,6.145,1.886,8.031
23,1982,6.46,1.976,8.436
23,1983,6.618,2.032,8.65
23,1984,6.497,2.059,8.556
23,1985,6.231,2.091,8.322
23,1986,5.962,2.135,8.097
23,1987,5.738,2.274,8.012
23,1988,5.645,2.429,8.074
23,1989,5.594,2.541,8.135
23,1990,5.634,2.596,8.23
23,1991,5.893,2.607,8.5
23,1992,6.232,2.581,8.813
23,1993,6.554,2.545,9.099
23,1994,6.754,2.522,9.276
23,1995,6.765,2.512,9.277
23,1996,6.542,2.53,9.072
23,1997,6.191,2.558,8.749
23,1998,6.534,2.921,9.455
23,1999,7.128,3.306,10.434
23,2000,7.767,3.629,11.396
23,2001,8.393,3.877,12.27
23,2002,8.95,4.048,12.998
23,2003,9.383,4.152,13.535
23,2004,9.577,4.188,13.765
23,2005,10.122,4.331,14.453
23,2006,16.165,4.997,21.162
23,2007,25.736,5.839,31.575
23,2008,35.159,6.681,41.84
23,2009,42.833,7.632,50.465
23,2010,40.554,8.191,48.745
23,2011,37.145,8.831,45.976
23,2012,39.044,9.215,48.259
23,2013,40.892,8.977,49.869
23,2014,43.602,9.219,52.821
23,2015,46.009,9.974,55.983
23,2016,49.365,9.951,59.316
23,2017,52.201,10.731,62.932
23,2018,52.735,10.721,63.456
23,2019,51.335,10.413,61.748
23,2020,43.98,10.121,54.101
23,2021,31.665,6.206,37.871
23,2022,22.699,4.879,27.578
23,2023,19.752,5.158,24.91
23,2024,16.866,5.822,22.688
23,2025,15.38,6.812,22.192
23,2026,15.289,7.87,23.159
23,2027,16.611,9.526,26.137
23,2028,19.292,11.933,31.225
