Country,Year,AgeGrp,Female,Male,Max
Qatar,2050,75,0.13,0.36,3.22
Qatar,2050,76,0.11,0.32,3.22
Qatar,2050,77,0.10,0.29,3.22
Qatar,2050,78,0.09,0.26,3.22
Qatar,2050,79,0.09,0.23,3.22
Qatar,2050,80,0.08,0.20,3.22
Qatar,2050,81,0.07,0.16,3.22
Qatar,2050,82,0.06,0.14,3.22
Qatar,2050,83,0.06,0.12,3.22
Qatar,2050,84,0.05,0.10,3.22
Qatar,2050,85,0.04,0.09,3.22
Qatar,2050,86,0.04,0.07,3.22
Qatar,2050,87,0.03,0.06,3.22
Qatar,2050,88,0.03,0.05,3.22
Qatar,2050,89,0.02,0.04,3.22
Qatar,2050,90,0.02,0.03,3.22
Qatar,2050,91,0.01,0.02,3.22
Qatar,2050,92,0.01,0.01,3.22
Qatar,2050,93,0.01,0.01,3.22
Qatar,2050,94,0.01,0.01,3.22
Qatar,2050,95,0.01,0.00,3.22
Qatar,2050,96,0.00,0.00,3.22
Qatar,2050,97,0.00,0.00,3.22
Qatar,2050,98,0.00,0.00,3.22
Qatar,2050,99,0.00,0.00,3.22
Qatar,2050,100,0.00,0.00,3.22
Qatar,2051,0,0.50,0.53,3.22
Qatar,2051,1,0.51,0.53,3.22
Qatar,2051,2,0.51,0.53,3.22
Qatar,2051,3,0.51,0.53,3.22
Qatar,2051,4,0.51,0.53,3.22
Qatar,2051,5,0.51,0.53,3.22
Qatar,2051,6,0.50,0.53,3.22
Qatar,2051,7,0.50,0.52,3.22
Qatar,2051,8,0.49,0.51,3.22
Qatar,2051,9,0.48,0.50,3.22
Qatar,2051,10,0.47,0.49,3.22
Qatar,2051,11,0.46,0.48,3.22
Qatar,2051,12,0.45,0.47,3.22
Qatar,2051,13,0.43,0.45,3.22
Qatar,2051,14,0.42,0.44,3.22
Qatar,2051,15,0.40,0.42,3.22
Qatar,2051,16,0.39,0.41,3.22
Qatar,2051,17,0.37,0.39,3.22
Qatar,2051,18,0.41,0.43,3.22
Qatar,2051,19,0.42,0.45,3.22
Qatar,2051,20,0.41,0.46,3.22
Qatar,2051,21,0.41,0.50,3.22
Qatar,2051,22,0.41,0.58,3.22
Qatar,2051,23,0.43,0.71,3.22
Qatar,2051,24,0.46,0.89,3.22
Qatar,2051,25,0.49,1.11,3.22
Qatar,2051,26,0.53,1.32,3.22
Qatar,2051,27,0.57,1.50,3.22
Qatar,2051,28,0.60,1.65,3.22
Qatar,2051,29,0.66,1.78,3.22
Qatar,2051,30,0.72,1.89,3.22
Qatar,2051,31,0.74,1.94,3.22
Qatar,2051,32,0.75,1.96,3.22
Qatar,2051,33,0.77,1.96,3.22
Qatar,2051,34,0.77,1.93,3.22
Qatar,2051,35,0.76,1.87,3.22
Qatar,2051,36,0.74,1.80,3.22
Qatar,2051,37,0.72,1.71,3.22
Qatar,2051,38,0.70,1.62,3.22
Qatar,2051,39,0.67,1.53,3.22
Qatar,2051,40,0.64,1.43,3.22
Qatar,2051,41,0.61,1.32,3.22
Qatar,2051,42,0.58,1.21,3.22
Qatar,2051,43,0.54,1.10,3.22
Qatar,2051,44,0.49,0.99,3.22
Qatar,2051,45,0.45,0.89,3.22
Qatar,2051,46,0.41,0.79,3.22
Qatar,2051,47,0.32,0.67,3.22
Qatar,2051,48,0.26,0.59,3.22
Qatar,2051,49,0.21,0.55,3.22
Qatar,2051,50,0.17,0.56,3.22
Qatar,2051,51,0.14,0.61,3.22
Qatar,2051,52,0.12,0.66,3.22
Qatar,2051,53,0.12,0.69,3.22
Qatar,2051,54,0.12,0.67,3.22
Qatar,2051,55,0.15,0.63,3.22
Qatar,2051,56,0.18,0.61,3.22
Qatar,2051,57,0.22,0.62,3.22
Qatar,2051,58,0.24,0.61,3.22
Qatar,2051,59,0.26,0.60,3.22
Qatar,2051,60,0.28,0.66,3.22
Qatar,2051,61,0.30,0.75,3.22
Qatar,2051,62,0.32,0.80,3.22
Qatar,2051,63,0.32,0.78,3.22
Qatar,2051,64,0.32,0.77,3.22
Qatar,2051,65,0.31,0.79,3.22
Qatar,2051,66,0.29,0.78,3.22
Qatar,2051,67,0.28,0.77,3.22
Qatar,2051,68,0.26,0.75,3.22
Qatar,2051,69,0.24,0.69,3.22
Qatar,2051,70,0.22,0.65,3.22
Qatar,2051,71,0.20,0.59,3.22
Qatar,2051,72,0.19,0.53,3.22
Qatar,2051,73,0.17,0.47,3.22
Qatar,2051,74,0.16,0.42,3.22
Qatar,2051,75,0.14,0.39,3.22
Qatar,2051,76,0.12,0.35,3.22
Qatar,2051,77,0.11,0.31,3.22
Qatar,2051,78,0.10,0.28,3.22
Qatar,2051,79,0.09,0.25,3.22
Qatar,2051,80,0.08,0.22,3.22
Qatar,2051,81,0.08,0.19,3.22
Qatar,2051,82,0.07,0.16,3.22
Qatar,2051,83,0.06,0.13,3.22
Qatar,2051,84,0.05,0.11,3.22
Qatar,2051,85,0.05,0.10,3.22
Qatar,2051,86,0.04,0.08,3.22
Qatar,2051,87,0.03,0.07,3.22
Qatar,2051,88,0.03,0.06,3.22
Qatar,2051,89,0.02,0.04,3.22
Qatar,2051,90,0.02,0.03,3.22
Qatar,2051,91,0.02,0.03,3.22
Qatar,2051,92,0.01,0.02,3.22
Qatar,2051,93,0.01,0.01,3.22
Qatar,2051,94,0.01,0.01,3.22
Qatar,2051,95,0.01,0.01,3.22
Qatar,2051,96,0.00,0.00,3.22
Qatar,2051,97,0.00,0.00,3.22
Qatar,2051,98,0.00,0.00,3.22
Qatar,2051,99,0.00,0.00,3.22
Qatar,2051,100,0.00,0.00,3.22
Qatar,2052,0,0.50,0.52,3.22
Qatar,2052,1,0.50,0.52,3.22
Qatar,2052,2,0.50,0.53,3.22
Qatar,2052,3,0.51,0.53,3.22
Qatar,2052,4,0.51,0.53,3.22
Qatar,2052,5,0.51,0.53,3.22
Qatar,2052,6,0.50,0.53,3.22
Qatar,2052,7,0.50,0.52,3.22
Qatar,2052,8,0.49,0.52,3.22
Qatar,2052,9,0.49,0.51,3.22
Qatar,2052,10,0.48,0.50,3.22
Qatar,2052,11,0.47,0.49,3.22
Qatar,2052,12,0.46,0.48,3.22
Qatar,2052,13,0.44,0.46,3.22
Qatar,2052,14,0.43,0.45,3.22
Qatar,2052,15,0.41,0.43,3.22
Qatar,2052,16,0.40,0.42,3.22
Qatar,2052,17,0.39,0.40,3.22
Qatar,2052,18,0.41,0.44,3.22
Qatar,2052,19,0.42,0.46,3.22
Qatar,2052,20,0.41,0.46,3.22
Qatar,2052,21,0.41,0.50,3.22
Qatar,2052,22,0.41,0.58,3.22
Qatar,2052,23,0.43,0.71,3.22
Qatar,2052,24,0.45,0.88,3.22
Qatar,2052,25,0.48,1.09,3.22
Qatar,2052,26,0.52,1.30,3.22
Qatar,2052,27,0.56,1.49,3.22
Qatar,2052,28,0.59,1.63,3.22
Qatar,2052,29,0.63,1.74,3.22
Qatar,2052,30,0.68,1.84,3.22
Qatar,2052,31,0.73,1.92,3.22
Qatar,2052,32,0.74,1.94,3.22
Qatar,2052,33,0.75,1.93,3.22
Qatar,2052,34,0.75,1.91,3.22
Qatar,2052,35,0.75,1.85,3.22
Qatar,2052,36,0.74,1.79,3.22
Qatar,2052,37,0.72,1.71,3.22
Qatar,2052,38,0.70,1.62,3.22
Qatar,2052,39,0.68,1.52,3.22
Qatar,2052,40,0.65,1.43,3.22
Qatar,2052,41,0.63,1.33,3.22
Qatar,2052,42,0.59,1.23,3.22
Qatar,2052,43,0.56,1.13,3.22
Qatar,2052,44,0.52,1.03,3.22
Qatar,2052,45,0.47,0.93,3.22
Qatar,2052,46,0.43,0.83,3.22
Qatar,2052,47,0.39,0.74,3.22
Qatar,2052,48,0.30,0.62,3.22
Qatar,2052,49,0.24,0.54,3.22
Qatar,2052,50,0.20,0.51,3.22
Qatar,2052,51,0.16,0.52,3.22
Qatar,2052,52,0.13,0.57,3.22
Qatar,2052,53,0.11,0.62,3.22
Qatar,2052,54,0.11,0.64,3.22
Qatar,2052,55,0.11,0.63,3.22
Qatar,2052,56,0.14,0.59,3.22
Qatar,2052,57,0.18,0.58,3.22
Qatar,2052,58,0.21,0.59,3.22
Qatar,2052,59,0.23,0.58,3.22
Qatar,2052,60,0.26,0.58,3.22
Qatar,2052,61,0.27,0.64,3.22
Qatar,2052,62,0.29,0.73,3.22
Qatar,2052,63,0.31,0.78,3.22
Qatar,2052,64,0.32,0.76,3.22
Qatar,2052,65,0.31,0.75,3.22
Qatar,2052,66,0.30,0.77,3.22
Qatar,2052,67,0.29,0.76,3.22
Qatar,2052,68,0.27,0.75,3.22
Qatar,2052,69,0.25,0.72,3.22
Qatar,2052,70,0.23,0.67,3.22
Qatar,2052,71,0.22,0.64,3.22
Qatar,2052,72,0.20,0.58,3.22
Qatar,2052,73,0.18,0.52,3.22
Qatar,2052,74,0.17,0.46,3.22
Qatar,2052,75,0.15,0.41,3.22
Qatar,2052,76,0.14,0.38,3.22
Qatar,2052,77,0.12,0.34,3.22
Qatar,2052,78,0.11,0.30,3.22
Qatar,2052,79,0.10,0.27,3.22
Qatar,2052,80,0.09,0.24,3.22
Qatar,2052,81,0.08,0.21,3.22
Qatar,2052,82,0.07,0.18,3.22
Qatar,2052,83,0.06,0.15,3.22
Qatar,2052,84,0.06,0.12,3.22
Qatar,2052,85,0.05,0.10,3.22
Qatar,2052,86,0.04,0.09,3.22
Qatar,2052,87,0.04,0.07,3.22
Qatar,2052,88,0.03,0.06,3.22
Qatar,2052,89,0.03,0.05,3.22
Qatar,2052,90,0.02,0.04,3.22
Qatar,2052,91,0.02,0.03,3.22
Qatar,2052,92,0.01,0.02,3.22
Qatar,2052,93,0.01,0.01,3.22
Qatar,2052,94,0.01,0.01,3.22
Qatar,2052,95,0.01,0.01,3.22
Qatar,2052,96,0.00,0.00,3.22
Qatar,2052,97,0.00,0.00,3.22
Qatar,2052,98,0.00,0.00,3.22
Qatar,2052,99,0.00,0.00,3.22
Qatar,2052,100,0.00,0.00,3.22
Qatar,2053,0,0.49,0.51,3.22
Qatar,2053,1,0.50,0.52,3.22
Qatar,2053,2,0.50,0.52,3.22
Qatar,2053,3,0.50,0.52,3.22
Qatar,2053,4,0.50,0.52,3.22
Qatar,2053,5,0.50,0.53,3.22
Qatar,2053,6,0.50,0.53,3.22
Qatar,2053,7,0.50,0.52,3.22
Qatar,2053,8,0.50,0.52,3.22
Qatar,2053,9,0.49,0.51,3.22
Qatar,2053,10,0.49,0.51,3.22
Qatar,2053,11,0.47,0.50,3.22
Qatar,2053,12,0.46,0.48,3.22
Qatar,2053,13,0.45,0.47,3.22
Qatar,2053,14,0.44,0.46,3.22
Qatar,2053,15,0.43,0.45,3.22
Qatar,2053,16,0.41,0.43,3.22
Qatar,2053,17,0.40,0.41,3.22
Qatar,2053,18,0.43,0.45,3.22
Qatar,2053,19,0.43,0.47,3.22
Qatar,2053,20,0.42,0.47,3.22
Qatar,2053,21,0.41,0.50,3.22
Qatar,2053,22,0.42,0.58,3.22
Qatar,2053,23,0.43,0.71,3.22
Qatar,2053,24,0.45,0.88,3.22
Qatar,2053,25,0.48,1.09,3.22
Qatar,2053,26,0.51,1.29,3.22
Qatar,2053,27,0.55,1.47,3.22
Qatar,2053,28,0.58,1.61,3.22
Qatar,2053,29,0.61,1.72,3.22
Qatar,2053,30,0.65,1.80,3.22
Qatar,2053,31,0.69,1.87,3.22
Qatar,2053,32,0.74,1.92,3.22
Qatar,2053,33,0.74,1.92,3.22
Qatar,2053,34,0.73,1.88,3.22
Qatar,2053,35,0.74,1.84,3.22
Qatar,2053,36,0.73,1.77,3.22
Qatar,2053,37,0.72,1.70,3.22
Qatar,2053,38,0.70,1.62,3.22
Qatar,2053,39,0.68,1.52,3.22
Qatar,2053,40,0.66,1.42,3.22
Qatar,2053,41,0.64,1.33,3.22
Qatar,2053,42,0.61,1.24,3.22
Qatar,2053,43,0.58,1.15,3.22
Qatar,2053,44,0.54,1.06,3.22
Qatar,2053,45,0.50,0.97,3.22
Qatar,2053,46,0.45,0.87,3.22
Qatar,2053,47,0.41,0.78,3.22
Qatar,2053,48,0.37,0.70,3.22
Qatar,2053,49,0.29,0.58,3.22
Qatar,2053,50,0.23,0.51,3.22
Qatar,2053,51,0.19,0.48,3.22
Qatar,2053,52,0.15,0.48,3.22
Qatar,2053,53,0.12,0.53,3.22
Qatar,2053,54,0.10,0.58,3.22
Qatar,2053,55,0.10,0.60,3.22
Qatar,2053,56,0.11,0.59,3.22
